block lot	planning neighborhood	project status	project date	units	planning project description	dbi project description	zoning_generalized	zoning_simplified	taz	total gsf (commercial)	office	cult, inst, educ	medical	prod, dist, rep	ret, ent	visitor	dbi permit	planning filed	dbi filed	landuse	status group	net added units	net added sf	net cult, inst, educ	net medical	net office	net prod, dist, rep	net ret, ent	net visitor	sitearea	block	lot	zoning	heightlimit	supdist	Location 1
0539032	Marina	PL Approved	10/08/2009 07:00:00 AM +0000	2	Convert Residential Unit to Business and Professional use		Neighborhood Commercial	UNION	359	1480	1480							08/11/2009 07:00:00 AM +0000		Mixres	PL Approved	-1	1480			1480				3438	0539	032	UNION	40-X	2	"2231 Union St
(37.796726, -122.436087)"
0524031	Northeast	PL Approved	04/08/2010 07:00:00 AM +0000	8	Renovation and remodel of exisitng cottages and construct a new 3-story addition at the rear of the lot.		Residential	RH-2	818	0								09/15/2009 07:00:00 AM +0000		Resident	PL Approved	4	0							8644	0524	031	RH-2	40-X	2	"1338 Filbert St
(37.799951, -122.421565)"
6014032	South Central, Other	PL Approved	10/07/2010 07:00:00 AM +0000	2	Proposes 2 new units with no parking. 	1) CONSTRUCT ONE NEW 2 BEDROOM UNIT AND REAR DECK TO (E) 2ND STORY. REMODEL (E) 2 BEDROOM UNIT ON 2ND STORY. 2)CONSTRUCT 3RD STORY WITH 1 4 BEDROOM UNIT.	Mixed Use	NC-3	58	0								09/17/2009 07:00:00 AM +0000		Resident	PL Approved	2	0							2077	6014	032	NC-3	40-X	11	"4563 Mission St
(37.725243, -122.43423)"
3564091	Central	PL Approved	08/16/2010 07:00:00 AM +0000	18	Develop vacant lot with 34,477 sqft, 5-story, 50-foot high mixed-use building with ground floor retail, 18 residential units and a basement garage.  Project includes a rear yard modification request.		Neighborhood Commercial	UPR MARKET	561	6940					6940			10/06/2009 07:00:00 AM +0000		Mixres	PL Approved	18	6940					6940		7316	3564	091	UPR MARKET	50-X	8	"2299 Market St
(37.7642396, -122.4329447)"
4108003F	Central Waterfront	PL Approved	08/12/2011 07:00:00 AM +0000	1	Vacant ot. Construct new 4-story single-family dwelling.	TO ERECT 4 STORY SINGLE FAMILY DWELLING	Mixed Use	UMU	521	0							200911171348	12/08/2010 08:00:00 AM +0000	11/17/2009 08:00:00 AM +0000	Resident	PL Approved	1	2835			2835				2002	4108	003F	UMU	45-X	10	"2420 03rd St
(37.758984, -122.388699)"
5312018	BVHP Area A,B	PL Approved	04/16/2010 07:00:00 AM +0000	2	3-story rear horizontal addition.		Residential	RH-2	407	0								11/19/2009 08:00:00 AM +0000		Resident	PL Approved	1	0							2483	5312	018	RH-2	40-X	10	"1766 Oakdale Av
(37.736573, -122.393282)"
0327011	Downtown	PL Approved	03/25/2010 07:00:00 AM +0000	0	Extension of entitlements (Case Nos. 200.383CX and 2004.1047CX) for demolition of an existing surface parking lot and construction of an 11-story, 156 room hotel with ground floor retail.		Commercial	C-3-R	750	79054					2500	76554		12/02/2009 08:00:00 AM +0000		Visitor	PL Approved		79054					2500	76554	8424	0327	011	C-3-R	80-130-F	6	"72 Ellis St
(37.785691, -122.407384)"
7303001	Park Merced	PL APPROVED	05/25/2011 07:00:00 AM +0000	8898	Master redevelopment program for 116-ac Parkmerced site, proposed to retain existing midrise bldgs and demo/replace all others w/ 4-14-story residential bldgs, on-site relocation of existing residents @ current rent-controlled rates, concurrent infrastruc		Residential	RM-1	888	521450	91390				430060			12/07/2009 08:00:00 AM +0000		Mixres	PL Approved	5677	478383			80615		397768		5207434	7303	001	RM-1/RM-4	40-X/130-D	7	"3711 19th Ave
(37.7205, -122.475451)"
3180001	Balboa Park	PL Approved	07/12/2010 07:00:00 AM +0000	71	New construction of mixed-use building with approximately 60 units of affordable housing, and 7,000 sq.ft of retail, and 6 parking spaces. 		Mixed Use	NC-T	65	11682	1139				10543			12/14/2009 08:00:00 AM +0000		Mixres	PL Approved	71	11682			1139		10543		1321818	3180	001	Ocean Avenue NCT/P	40-X/55-X/65-	7	"50 Phelan Av
(37.723638, -122.452174)"
5262004	BVHP Area A,B	PL Approved	03/26/2010 07:00:00 AM +0000	0	A master planned expansion and retention of the SF Wholesall Produce Market.  This project will be implemented in phases		Industrial	PDR-2	485	464553	85472			375081	4000			12/18/2009 08:00:00 AM +0000		PDR	PL Approved		127779			47468	78811	1500		377032	5262	004	PDR-2	65-J	10	"2095 Jerrold Ave
(37.7439955, -122.3986821)"
4886008	Candlestick	PL APPROVED	08/03/2010 07:00:00 AM +0000	10500	Redevelopment plans, rezoning, projects, and infrastructure for 778-acre site encompassing BVHP Areas B, C, and Shipyard, for Candlestick Point, Hunters Point Shipyard, and India Basin Shoreline, including an estimated 9,000-du, 650,000-sf retail, 2,000,0		Public	P	881	6120000	5150000	10000	0	0	750000	210000		01/11/2010 08:00:00 AM +0000		Mixres	PL Approved	10237	6120000	10000	0	5150000	0	750000	210000	4113460	4886	008	P	OS	10	"Hunters Point Expy
(37.711469, -122.381602)"
7148040	Ingleside, Other	PL Approved	05/13/2010 07:00:00 AM +0000	28	Vacant former ROW parcel (.98 ac) for 28 SFH with drive aisle yard, 41,320-gsf, 44 parking.		Residential	RH-1	10	0								01/28/2010 08:00:00 AM +0000		Resident	PL Approved	28	0							42769	7148	040	RH-1	40-X	11	"One Capitol Av
(37.710873, -122.459069)"
0797019	Western Addition	PL Approved		1	Thrid floor addition of a third unit on an existing 2-unit residential building.		Residential	RH-3	265	0								02/16/2010 08:00:00 AM +0000		Resident	PL Approved	1	0							3237	0797	019	RH-3	50-X	5	"890 Grove St
(37.776981, -122.431228)"
1219008	Buena Vista	PL Approved	06/30/2010 07:00:00 AM +0000	4	ADD 1 ADDITIONAL UNIT.  4 UNITS TOTAL.  		Residential	RM-2	245	0								02/23/2010 08:00:00 AM +0000		Resident	PL Approved	1	0							0	1219	008	RM-2	40-X	5	"1122 Page St
(37.772165, -122.439365)"
3731101	East SoMa	PL Approved	12/20/2010 08:00:00 AM +0000	23	The proposed project is the construction of a 4-story, residential building, wtih 23 SRO units, wtih one off-street parking space. The project site is currently a surface parking lot. 		Mixed Use	MUG	627	0								02/26/2010 08:00:00 AM +0000		Resident	PL Approved	23	0							1242	3731	101	MUG	45-X	6	"42 Harriet St
(37.778687, -122.407131)"
1643051	Richmond	PL Approved	01/12/2009 08:00:00 AM +0000	2	One story vertical addition over the existing two-story over garage and convert existing single-family dwelling to two family dwellings.		Residential	RM-2	637	0								03/02/2010 08:00:00 AM +0000		Resident	PL Approved	1	0							2506	1643	051	RM-2	40-X	1	"25 Balboa St
(37.777335, -122.459283)"
4282A023	Showpl/Potrero	PL Approved	10/13/2010 07:00:00 AM +0000	2	Legalize existing structure in required rear yard.		Residential	RH-2	152	0								04/01/2010 07:00:00 AM +0000		Resident	PL Approved	1	0							0	4282A	023	RH-2	40-X	10	"2207 25th St
(37.751823, -122.400799)"
5859033	South Central, Other	PL Approved		2	Add 3rd story to existing SFD, lot split, and construction of new SFD.		Residential	RH-1	92	0								04/12/2010 07:00:00 AM +0000		Resident	PL Approved	1	0							0	5859	033	RH-1	40-X	9	"228 Sweeny St
(37.732505, -122.41008)"
0482014	Marina	PL Approved	12/14/2011 08:00:00 AM +0000	3	Addition to building at rear of property and new construction of 2-unit building at front of property.	VERTICAL AND HORIZONTAL ADDITIONAL RELOCATION OF EXISTING TWO UNITS AND ADDITION OF ONE NEW UNIT	Residential	RH-3	380	0							201005071961	06/28/2011 07:00:00 AM +0000	05/07/2010 07:00:00 AM +0000	Resident	PL Approved	1	0							0	0482	014	RH-3	40-X	2	"1650 Chestnut St
(37.80182, -122.430609)"
0480003E	Marina	PL Approved	09/23/2011 07:00:00 AM +0000	3	Demolish existing SFD and construct a new 3-unit residential  building.		Residential	RH-3	383	0								06/22/2010 07:00:00 AM +0000		Resident	PL Approved	2	0							0	0480	003E	RH-3	40-X	2	"1456 Chestnut St
(37.802233, -122.427363)"
0634016A	Marina	PL Approved	11/29/2010 08:00:00 AM +0000	2	Parking Variance to convert a LCU into a residential unit		Residential	RH-3	338	0					0			06/30/2010 07:00:00 AM +0000		Resident	PL Approved	1	-1000					-1000		0	0634	016A	RH-3	40-X	2	"2695 Sacramento St
(37.789245, -122.437106)"
6631031	Central	PL Approved	10/14/2010 07:00:00 AM +0000	2	Rear Yard Variance to legalize as-built condition of rear dwelling unit.		Residential	RH-2	113	0								07/15/2010 07:00:00 AM +0000		Resident	PL Approved	1	0							0	6631	031	RH-2	40-X	8	"471 29th St
(37.7432299, -122.430355)"
3532091	Market Octavia	PL Approved	09/22/2011 07:00:00 AM +0000	0	The project proposes to construct a new Church at the subject site including a below grade off-street parking structure.		Mixed Use	NCT-3	236	50431	0	50431	0	0	0	0		08/12/2010 07:00:00 AM +0000		CIE	PL Approved	0	13256	13256	0	0	0	0	0	0	3532	091	NCT-3	50-X	6	"245 Valencia St
(37.768777, -122.421806)"
3185023	Ingleside, Other	PL Approved	08/19/2010 07:00:00 AM +0000	1	New construction on a vacant lot to create a new 3-story single-family residential building.		Residential	RH-1	65	0								08/17/2010 07:00:00 AM +0000		Resident	PL Approved	1	0							0	3185	023	RH-1	40-X	7	"173 Marston St (aka 324 Havelock St
(37.726904, -122.447303)"
3753008	East SoMa	PL Approved	12/20/2010 08:00:00 AM +0000	47	Rear yard and open space variance to convert 47 tourist hotel rooms to 47 SRO units.  Project is related to 235 O'Farrell St. site, which is proposing conversion of 23 residential hotel rooms to tourist use.  Per Chapter 41 of Admin Code, replacement room		Mixed Use	MUR	631	0								09/15/2010 07:00:00 AM +0000		Resident	PL Approved	47	0							5190	3753	008	MUR	85-X	6	"374 5th St
(37.779339, -122.40224)"
3568011	Mission	PL Approved	07/14/2011 07:00:00 AM +0000	1	Build a full service restaurant on the entire lot and add a new residential level above the restaurant.  Vertical addition of one story on the existing one story building.  Modification of front and rear facade.  Rear yard variance required for staircase.		Neighborhood Commercial	Valencia Street	221	11256					11256			12/16/2010 08:00:00 AM +0000		Mixres	PL Approved	1	209					209		0	3568	011	Valencia St NCT	55-X	6	"580 Valencia St
(37.7636284, -122.4217828)"
1237023	Buena Vista	PL Approved	05/12/2011 07:00:00 AM +0000	2	Increase units count from 1 to 2 and rear horizontal addition		Residential	RM-2	245	0								01/18/2011 08:00:00 AM +0000		Resident	PL Approved	1	0							0	1237	023	RM-2	40-X	5	"118 Broderick St
(37.7717006, -122.438831)"
0619009	Northeast	PL Approved	10/20/2011 07:00:00 AM +0000	62	Conditional Use for PUD		Mixed Use	RC-4	343	4900					4900			02/01/2011 08:00:00 AM +0000		Mixres	PL Approved	62	-1050	3550				-4600		25662	0619	009	RC-4	80-D	3	"1800 Van Ness Ave.
(37.792289, -122.422612)"
3794014	East SoMa	PL Approved	12/07/2011 08:00:00 AM +0000		The proposed project would involve the change of use of the project site from warehouse to restaurant and office use.  The change of use would be from the existing 22,884-sq. ft. industrial use to a 16,786-sq. ft. office use with 6,098 sf. ft. of ground f		Mixed Use	MUO	632	28982	16786			0	6098			02/09/2011 08:00:00 AM +0000		Mixed	PL Approved	0	6098			16786	-22884	6098		6854	3794	014	MUO	105-F	6	"111 Townsend St
(37.780211, -122.390915)"
1939001	Treasure Island	PL Approved	03/15/2011 07:00:00 AM +0000	8619	Development and Redevelopment Plan for Treasure Island and Yerba Buena Island, including land uses up to (approximately): 6,000 units residential, 500 rooms hotel, 250,000-sf retail, 300 acres park and open space, parking, reuse and historic rehabilitatio		Public	P	868	381000					250000	131000		03/15/2011 07:00:00 AM +0000		Mixres	PL Approved	7800	381000					250000	131000	18100304	1939	001	P	OS	6	"Treasure Island
(37.823551, -122.371048)"
6505001	Central	PL Approved	10/06/2011 07:00:00 AM +0000	5	Mandatory discretionary review to remove the 600 sq. ft. ground floor dwelling unit and convert the space to commercial use.		Neighborhood Commercial	24TH-NOE	137	1700					1700			03/17/2011 07:00:00 AM +0000		Mixres	PL Approved	-1	600					600		0	6505	001	24TH-NOE	40-X	8	"4205 24th Street
(37.751009, -122.436558)"
0665002	Western Addition	PL Approved	06/06/2011 07:00:00 AM +0000	4	add 1 additional residential unit to a 3-unit 3.5 story building.		Mixed Use	NC-3	330	0								04/25/2011 07:00:00 AM +0000		Resident	PL Approved	1	0							0	0665	002	NC-3	130-E	2	"1551 Franklin St
(37.788965, -122.423985)"
0851012	Market Octavia	PL Approved	09/23/2011 07:00:00 AM +0000	4	Request for rear yard and exposure variances to add a dwelling unit to an existing three-unit residential building and to add off-street parking to the building.		Residential	RTO	249	0								05/10/2011 07:00:00 AM +0000		Resident	PL Approved	1	0							0	0851	012	RTO	40-X	5	"226 - 228 Haight St
(37.7728589, -122.426785)"
3703012	Downtown	PL Approved	02/03/2012 08:00:00 AM +0000	67	adaptive reuse of industrial building to residential with 67 DU, 210 sf of ground floor commercial and 9 parking spaces. Requires exceptions for DU Exposure and Loading and a Variance for rear yard		Commercial	C-3-G	666	210				0	210			05/13/2011 07:00:00 AM +0000		Mixres	PL Approved	67	-44390				-44600	210		0	3703	012	C-3-G	120-F	6	"527 Stevenson St
(37.781167, -122.410194)"
3588001C	Mission	PL Approved	02/03/2012 08:00:00 AM +0000	10	add two units to (e) 8 unit building		Residential	RTO	204	0								05/19/2011 07:00:00 AM +0000		Resident	PL Approved	2	0							0	3588	001C	RTO-Mission	55-X	8	"3527 18th St
(37.761477, -122.422239)"
0287013	Downtown	PL Approved	10/06/2011 07:00:00 AM +0000	45	Extension of entitlements for previously approved project (Case No. 2004.1245EKVX) to demolish 272 and 292 Sutter Street containing 35,600-gsf retail and construct a 12-story, 113,526-gsf residential mixed-use structure in K-M-M-S Conservation District wi		Commercial	C-3-R	932	16000					16000			06/01/2011 07:00:00 AM +0000		Mixres	PL Approved	45	-19600					-19600		10448	0287	013	C-3-R	80-130-F	3	"300 Grant Ave.
(37.789703, -122.405341)"
3755101	WSoMa	PL Approved	10/19/2011 07:00:00 AM +0000	2	Convert the existing 2nd floor tourist hotel to 2 dwelling units without parking.		Industrial	SLR	629	0						0		07/07/2011 07:00:00 AM +0000		Resident	PL Approved	2	-3930						-3930	0	3755	101	SLR	50-X		"1123 Folsom St
(37.776089, -122.408244)"
5350042	Other S Bayshore	PL Approved			Construction of a new warehouse on an empty lot.		Industrial	PDR-2	657	2240				2240				03/06/2012 08:00:00 AM +0000		PDR	PL Approved		2240				2240			0	5350	042	PDR-2	65-J		"2243 Shafter Av
(37.737514, -122.402673)"
3732112	East SoMa	PL Filed	06/22/2007 07:00:00 AM +0000	20	Demolition of existing two-story office building and construction of 20 residential dwelling units, 888 sq. ft. of retail, and five parking spaces in two buildings that would be 40 feet and 85 feet in height. Total gross sq. ft. of the project would be ap		Mixed Use	MUR	628	888	0	0	0	0	888	0		11/03/2005 08:00:00 AM +0000	08/30/1999 07:00:00 AM +0000	Mixres	Planning Filed	20	-4917	0	0	-5805	0	888	0	4903	3732	112	MUR	45-X/85-X	6	"452 Tehama St
(37.780251, -122.405669)"
0647007	Western Addition	PL FILED	11/05/2008 08:00:00 AM +0000	250	Demolition of five buildings and construction of a mixed-use project with 250 dwelling units, 298 off-street parking spaces, 12,000 GSF office use, in a building ranging from 65-134 feet in height, 14 stories tall.  		Mixed Use	NC-3	330	12000	12000				0			09/28/2007 07:00:00 AM +0000	11/27/2000 08:00:00 AM +0000	Mixres	Planning Filed	250	448			12000		-11552		35506	0647	007	NC-3	130-E	2	"1634 Pine St
(37.789593, -122.42296)"
1450008	Richmond	PL FILED	04/18/2007 07:00:00 AM +0000	39	Existing theater building would be preserved - second floor would be expanded to create a full second floor full-service restaurant (preserving one theater screen) and ground floor would be for retail use.   New four-story mixed-use building would be cons	ERECT  A 4 STORIES, 39 DWELLING UNITS (RESIDENTIAL CONDO/COMM & GARAGE.)	Mixed Use	NC-3	297	2500					2500		200806275522	06/01/2004 07:00:00 AM +0000	06/27/2008 07:00:00 AM +0000	Mixres	Planning Filed	39	-10748	0	0	0	0	-10748	0	40074	1450	008	NC-3	40-X	1	"5400 Geary Bl
(37.780557, -122.477372)"
3707052	TB Combo	PL Filed	12/04/2007 08:00:00 AM +0000	125	Convert 25 hotel rooms to residential use and construct a new 17-stroy addition for 125 dwelling units. The new proposed project would include 261,072 sq. ft. of residential, 12,823 sq. ft. of retail, 87,000 sq. ft. of parking (189 parking spaces), and 55		Commercial	C-3-O	742	0	0	0	0	0	0	0		11/29/2005 08:00:00 AM +0000		Resident	Planning Filed	125	0	0	0	0	0	0	0	95105	3707	052	C-3-O	120-X/300-S	6	"2 New Montgomery St
(37.788432, -122.40191)"
3753140	East SoMa	PL Filed	04/19/2010 07:00:00 AM +0000	13	Demolish existing 18,208 sq.ft. industrial structure and construct 69 residential units, 4,400 sq. ft. of retail/ restaurant and 31 parking spaces. The proposed project would be eight-story, with portions of the building at 40 and 85 feet in height and ap		Mixed Use	MUR	631	4400	0	0	0	0	4400	0		05/25/2006 07:00:00 AM +0000		Mixres	Planning Filed	69	-13808	0	0	0	-18208	4400	0	14510	3753	140	MUR	45-X/85-X	6	"935 Folsom St
(37.779604, -122.404006)"
5577009	Bernal Heights	PL Filed	04/07/2011 07:00:00 AM +0000	3	Construction of 3 new SFD on vacant lots.	TO ERECT 4 STORIES, SINGLE FAMILY RESIDENCE.	Residential	RH-1	465	0							200609253191	04/07/2011 07:00:00 AM +0000	09/25/2006 07:00:00 AM +0000	Resident	Planning Filed	3	0							1677	5577	009	RH-1	40-X	9	"195 Brewster St
(37.743127, -122.407738)"
0194009	Northeast	PL Filed	02/28/2007 08:00:00 AM +0000	18	The proposed project would demolish the existing 13,500 sf retail building and construct 18 new affordable studio units totaling about 7,704 gsf and a 4,450 sf ground floor senior center. The building would be approximately 50 feet in height, four-stories		Mixed Use	CVR	792	4450	0	4450	0	0	0	0		02/28/2007 08:00:00 AM +0000		Mixres	Planning Filed	18	-9050	4450	0	0	0	-13500	0	3761	0194	009	CVR	50-N	3	"740 Washington St
(37.795294, -122.405733)"
3727004	WSoMa	PL Filed	04/02/2007 07:00:00 AM +0000	0	Vertical and horizontal addition.		Industrial	SLR	623	14558					14558			04/02/2007 07:00:00 AM +0000		Retail/Ent	Planning Filed	0	10808					10808		3974	3727	004	SLR	50-X	6	"150 07th St
(37.778501, -122.410261)"
