PROJECT_TYPE	APN	NAMEADDR	Alias	Entitled	BESTSTAT	BESTDATE	UNITS	UNITSNET	AFFORDABLE	AFFORDABLENET	SECTION415	AFF_TARGET	TENURE_TYPE	DA	CASENO	PLN_DESC	BPAPPLNO	BP_DESC	COST	EXISTUSE	PROPUSE	TOTAL_GSF	NET_GSF	CIE_EXIST	CIE	CIENET	MED_EXIST	MED	MEDNET	MIPS_EXIST	MIPS	MIPSNET	PDR_EXIST	PDR	PDRNET	RET_EXIST	RET	RETNET	VISIT_EXIST	VISIT	VISITNET	PLANNER	APPLICANT	CONTACT	CONTACTPH	NEWNEIGHBO	Zoning_Simplified	Zoning_Generalized	ZONING	HEIGHTLIMIT	SUPDIST	PLNGAREA	Location
Resident	APN 3726063	534 - 536 NATOMA ST		TRUE	BP ISSUED	05/06/2016 12:00:00 AM	5	1				120% AMI; 	Rental		2015-001595PRJ	Replacement and reconfiguration of a rear stair and the creation of a new dwelling unit within the existing building envelope.	201502128193	REMODEL GROUND FLOOR TO BE AN ADDITIONAL UNIT. RECONSTRUCT EXISTING REAR YARD STAIR IN NEW CONFIGURATION . MINOR FACADE & UPPER LEVEL DWELLING UNIT RENOVATIONS. IN NEW UNIT THERE WILL BE FULL KITCHEN & BATH. INTERIM CONTROL.	320000	APARTMENTS	APARTMENTS	0	0	0			0			0			0			0			0			JSPEIRS	Okamoto Saijo Architecture		4157882118								(37.7796363831, -122.4086456299)
Resident	APN 1553036	534 11TH AV		FALSE	BP FILED	12/31/2015 12:00:00 AM	2	1									201512316234	HORIZONTAL & VERTICAL EXTENSION & INTERIOR RENOVATION TO A 3 STORIES + ATTIC. SINGLE FAMILY BLDG TO BECOME 4 STORIES 2 UNITS RESIDENTIAL DWELLING.	200000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			FARRENSW											(37.7781791687, -122.4691162109)
Resident	APN 6243009	534 LELAND AV		FALSE	BP FILED	04/06/2016 12:00:00 AM	1	1							2016-006500PRJ	TO ERECT 3 STORIES, NO BASEMENT, SINGLE FAMILY DWELLING.	201604064070	TO ERECT 3 STORIES, NO BASEMENT, SINGLE FAMILY DWELLING.	300000		1 FAMILY DWELLING	0	0	0			0			0			0			0			0			DSIROIS	YE IVY X 	YE IVY X									(37.7147216797, -122.4144973755)
Resident	APN 1505027	536 40TH AV		TRUE	CONSTRUCTION	02/04/2014 12:00:00 AM	2	1							2008.0271	"2007.0179: The proposal would demolish an existing single-family building constructed in 1906, and construct a new two-unit residential building.
2008.0271: new 4 story, 2 unit building"	200608179803	TO ERECT 2 DWELLING UNIT WITH 4 STORY NEW BUILDING	706487		2 FAMILY DWELLING	0	0	0			0			0			0			0			0			GCABRERO				Geary Corridor	RH-2	Residential	RH-2	40-X	1		(37.7786140442, -122.5004196167)
Resident	APN 1509037	538 36TH AV		FALSE	BP FILED	01/26/2017 12:00:00 AM	3	1							2017-001744PRJ	LEGALIZATION OF EXISTING RESIDENTIAL UNIT PER ORDINANCE 43-14.	201701268052	LEGALIZATION OF EXISTING RESIDENTIAL UNIT PER ORDINANCE 43-14.	110000	2 FAMILY DWELLING	APARTMENTS	0	0																			PANTOJAG	Mora Architects		4154318601								(37.7787513733, -122.496131897)
Resident	APN 4102007	538 MISSISSIPPI ST		TRUE	BP ISSUED	05/05/2017 12:00:00 AM	2	1							2016-005260PRJ	ADD 1-STORY REAR ADDITION UNDER (E) PORCH FOR 2ND UNIT. ADD STAIR AND CONVERT (E) ATTIC TO BEDROOM/BATH WITH BALCONY.	201604154845	ADD 1-STORY REAR ADDITION UNDER (E) PORCH FOR 2ND UNIT. ADD STAIR AND CONVERT (E) ATTIC TO BEDROOM/BATH WITH BALCONY.	320000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			DISALVOJ	FOREMAN BRET L FOREMAN	FOREMAN BRET L									(37.7595825195, -122.3945846558)
Resident	APN 5949008	54 NAPLES ST		TRUE	BP ISSUED	03/26/2015 12:00:00 AM	2	1									201407252175	UNIT LEGALIZATION PER ORDINANCE 43-14. COMPLY WITH NOV 201467981. REBUILD IN KIND REAR DECK WITH PRESSURE-TREATED LUMBER. INSTALL CARBON MONOXIDE AND SMOKE DETECTOR ALRAM IN SLEEPING ROOM AND HALLWAY AT 1ST AND 2ND FL. INSTALL NEW KITCHEN AT 1ST FLOOR PER	12700	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			KCONNER					RH-1	Residential	RH-1	40-X			(37.7279434204, -122.4261856079)
Resident	APN 1509036	542 36TH AV		FALSE	BP Filed	06/08/2017 12:00:00 AM	3	1		0							201706088858	LEGALIZE (E) UNAUTHORIZED DWELLING UNIT UNDER ORD #43-14.	2000		APARTMENTS	0	0			0			0			0			0			0			0												(37.7786827087, -122.496131897)
Resident	APN 6992012	547 VICTORIA ST		FALSE	BP FILED	07/17/2014 12:00:00 AM	2	1									201407171519	UNIT LEGALIZATION ORDINANCE# 4314. LEGALIZE GROUND FLOOR UNIT TO INCLUDE 2 BEDROOMS, 1 FULL BATH, 1 KITCHEN. STOVE INSTALL @ BASEMENT.	1300	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			KCONNER					RH-1	Residential	RH-1	40-X			(37.7205543518, -122.4656448364)
Resident	APN 5727009	548 BANKS ST		FALSE	BP FILED	02/16/2017 12:00:00 AM	2	1							2017-003033PRJ	ADD UNIT PER ORDINANCE NO. 162-16, ADD ACCESSORY DWELLING UNIT ON GROUND FLOOR.	201702169536	ADD UNIT PER ORDINANCE NO. 162-16, ADD ACCESSORY DWELLING UNIT ON GROUND FLOOR.	1200	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0																			PANTOJAG	PATRICIA FITZSIMMONS	PATRICIA FITZSIMMONS LIVING TRUST									(37.7363777161, -122.4131088257)
Resident	APN 6308005D	549 VISITACION AV		TRUE	BP ISSUED	06/20/2016 12:00:00 AM	2	1									201508134164	TO LEGALIZE THE (E) GROUND FLOOR UNIT UNDER ORDINANCE 43-14.	35575	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			YEUNGMIN											(37.7104415894, -122.4052200317)
Resident	APN 1549034	550 07TH AV		TRUE	CONSTRUCTION	09/29/2017 12:00:00 AM	2	1									201503191389	HORIZONTAL ADDITION CONSTRUCT NEW 3 STORY REAR HORIZONTAL EXTENSION WITH NEW MASTER BEDROOM. ADD NEW RESIDENTIAL  UNIT, ADD 1 NEW KITCHEN, ADD 3 NEW BATHS, A NEW DECK AND ROOF TERRACE.	178000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			FARRENSW											(37.7780990601, -122.4648208618)
Resident	APN 7100007	556 ELLINGTON AV		FALSE	BP Filed	05/02/2017 12:00:00 AM	1	1		0							201705025392	ERECT A 3 STORY TYPE V CONSTRUCTION SINGLE FAMILY DWELLING.	300000		1 FAMILY DWELLING	0	0			0			0			0			0			0			0												(37.7106208801, -122.4491653442)
Resident	APN 6797014	56 FRANCIS ST		TRUE	BP ISSUED	05/17/2017 12:00:00 AM	3	1							2016-015426PRJ	CONVERT A 2-FAMILY DWELLING INTO A 3-FAMILY DWELLING. ADD 1 ACCESSORY DWELLING UNIT (ADU) PER ORD 162-16 PLANNING CODE SECTION 207 (C)(4) AND 307(1). NEW ADU LOCATED AT 1ST FLOOR ADJ TO (E) GARAGE.	201611213175	CONVERT A 2-FAMILY DWELLING INTO A 3-FAMILY DWELLING. ADD 1 ACCESSORY DWELLING UNIT (ADU) PER ORD 162-16 PLANNING CODE SECTION 207 (C)(4) AND 307(1). NEW ADU LOCATED AT 1ST FLOOR ADJ TO (E) GARAGE.	20000	2 FAMILY DWELLING	APARTMENTS	0	0																			PANTOJAG	LIU SANDY YAN FANG FANG	LIU SANDY YAN FANG									(37.7273025513, -122.4343490601)
Resident	APN 7109014	56 LAURA ST		FALSE	BP Filed	06/23/2017 12:00:00 AM	2	1		0							201706230280	(N) ADU IN BASEMENT OF (E) SFR AS PER ORD NO 162-15.	35000		2 FAMILY DWELLING	0	0			0			0			0			0			0			0												(37.7103614807, -122.4506607056)
Resident	APN 1510013	563 34TH AV		TRUE	CONSTRUCTION	08/03/2017 12:00:00 AM	2	1							2009.0366	Addition of 1 unit and square footage to existing single-family residence.	200810295438	HORIZONTAL & VERTICAL ADDITION FROM SINGLE FAMILY DWELLING TO TWO UNITS RESIDENTICAL, TWO STORY TO FOUR STORY. UPPER UNIT WILL OCCUPY THIRD & FOURTH FL AND THE LOWER UNIT WILL OCCUPY SECOND FLOOR. TOTAL PARKING SPACE WILL BE THREE.	631462	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			TTAM				Geary Better Neighborhood	RH-2	Residential	RH-2	40-X	1		(37.7784080505, -122.4946212769)
Resident	APN 1511029	566 34TH AV		FALSE	BP FILED	05/28/2015 12:00:00 AM	2	1									201505287406	VERTICAL & HORIZONTAL EXTENSION TO CONVERT A SINGLE FAMILY HOME INTO 2 UNITS RESIDENTIAL BUILDING. (N) 1ST UNITS W/4 BATHS & 4 BEDROOMS. (N) 2ND UNIT W/7 BATHS & 6 BEDROOMS.	200000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			BBENDIX											(37.7783660889, -122.4939575195)
Resident	APN 7064006B	566 HURON AV		TRUE	BP ISSUED	06/01/2016 12:00:00 AM	2	1									201506259899	COMPLY WITH NOV #201544591. CONVERT EXISTING LOWER FLOOR DEN TO NEW KITCHEN & EXISTING UPPER FLOOR DEN TO LIVING AREA FOR THE PROPOSED NEW UNIT AND TO LEGALIZE AS THE IN-LAW DWELLING UNIT UNDER ORDINANCE NO. 43-14.	15000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			CLARKECO											(37.7137107849, -122.447883606)
Resident	APN 6087038	566 MADRID ST		FALSE	BP Filed	04/20/2017 12:00:00 AM	2	1		0							201704204475	LEGALIZE 2ND DWELLING UNIT PER ORDINANCE# 43-14:  ADD (N) KITCHEN, (N) STAIR TO BASEMENT. COMPLY WIT	10000		2 FAMILY DWELLING	0	0			0			0			0			0			0			0												(37.7206954956, -122.43384552)
Resident	APN 3619074	57 CHATTANOOGA ST		TRUE	BP ISSUED	05/24/2017 12:00:00 AM	2	1									201604205247	ADDITION OF A NEW UNIT WITHIN THE EXISTING ENVELOPE OF THE BLDG CONSISTING OF GROUND & FIRST FLOOR.	65000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			EOROPEZA											(37.7556724548, -122.4263839722)
Resident	APN 7277024	57 COUNTRY CLUB DR		FALSE	BP FILED	05/08/2015 12:00:00 AM	2	1									201505085806	(N) KITCHEN ON 1ST FL & LEGALIZE IN-LAW DWELLING UNIT UNDER ORD #43-14 TO CLEAR VIOLATION #200853518	6000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			NKWIATKO											(37.7301712036, -122.4956436157)
Resident	APN 1520021	570 25TH AV		FALSE	BP FILED	03/15/2017 12:00:00 AM	2	1									201703151490	HORIZONTAL ADDITION AT THE REAR OF THE EXISTING BUILDING, ADD 3 BATHROOM, 2 MASTER BED ROOMS, ADDITION DWELLING UNIT ON 1ST FLOOR.	50000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0																														(37.7787361145, -122.4843063354)
Resident	APN 3998017	570 INDIANA ST		FALSE	BP FILED	04/11/2016 12:00:00 AM	1	1							2016-005035PRJ	ACCESSARY USE (RESIDIDENTIAL) WITHIN WOOD SHOP NSR. ADD DWELLING. N/A FOR MAHER ORDINANCE NO. 155-13.	201604114404	ACCESSARY USE(RESIDIDENTIAL) WITHIN WOOD SHOP NSR. ADD DWELLING. N/A FOR MAHER ORDINANCE NO. 155-13.	9000	WAREHOUSE,NO FRNITUR	1 FAMILY DWELLING	0	0	0			0			0			0			0			0			SAMONSKY	SELLARS FAMILY REVOC TRUST TRUST	SELLARS FAMILY REVOC TRUST									(37.763168335, -122.3920440674)
Resident	APN 6092018	575 ATHENS ST		TRUE	BP ISSUED	06/29/2017 12:00:00 AM	2	1									201502128257	LEGALIZE A 2ND UNIT PER ORD 43-14. DEPRESS REAR CONCRETE FLOOR SLAB FOR 7.5' CEILING CLEARANCE. INSTALL EMERGERCY EGRESS WINDOW FOR BEDROOM 2. INSTALL REAR STAIR & SMOKE /CARBON MONOXIDE DETECTORS. TO COMPLY W/NOV 201038658. ELIMINATION OF CURB CUT.	15550	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			NKWIATKO											(37.7188034058, -122.430229187)
Resident	APN 5896022	701 SILVER AV		TRUE	CONSTRUCTION	05/31/2017 12:00:00 AM	1	1									201312043311	ERECT 3 STORY SINGLE FAMILY DWELLING.	838295		1 FAMILY DWELLING	0	0	0			0			0			0			0			0			TCHANG					RH-1	Residential	RH-1	40-X	9		(37.7290916443, -122.4216537476)
Resident	APN 1502010	579 42ND AV		TRUE	BP APPROVED	09/27/2017 12:00:00 AM	3	1							2017-003613PRJ	UNIT LEGALIZATION ORD 43-14. LEGALIZE (E) DWELLING UNIT ON 1ST FLOOR OF 2ND UNIT 3-STORY BUILDING. UNIT WILL BE A BEDROOM W/ KITCHEN & BATH.	201702280324	UNIT LEGALIZTION ORD 43-14. LEGALIZE (E) DWELLING UNIT ON 1ST FLOOR OF 2ND UNIT 3-STORY BUILDING. UNIT WILL BE A BEDROOM W/ KITCHEN & BATH.	30000	2 FAMILY DWELLING	APARTMENTS	0	0																			KCONNER	Matthew Mo		4155435005								(37.7777328491, -122.5031661987)
Resident	APN 3175003	579 MIRAMAR AV		TRUE	BP APPROVED	12/14/2015 12:00:00 AM	2	1									201501226464	TO COMPLY WITH A NOV 201253321. UNIT LEGALIZATION LOWER LEVEL PER ORDINANCE 43-14.	80000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			NKWIATKO											(37.727191925, -122.4585113525)
Resident	APN 4008003	580 DE HARO ST	1928 18TH ST	TRUE	BP ISSUED	09/23/2016 12:00:00 AM	1	1			Fee Payment		Ownership		2013.1671	The proposed project would include demolition of 6 residential buildings and one office building, subdivide the property lot into 7 lots (3 - 25 x 100 lots and 4 - 25 x 75 lots), and build two 2-unit residential building and 5 single-family residential bu	201402269327	ERECT 4-STORY, NO BASEMENT, TYPE V, SINGLE FAMILY DWELLING UNIT BUILDING.	765000		1 FAMILY DWELLING	0	0																			AA CONV											(37.7625656128, -122.4016952515)
Resident	APN 4008003	580 DE HARO ST	1938 18TH ST	TRUE	BP ISSUED	09/23/2016 12:00:00 AM	1	1			Fee Payment		Ownership		2013.1671	The proposed project would include demolition of 6 residential buildings and one office building, subdivide the property lot into 7 lots (3 - 25 x 100 lots and 4 - 25 x 75 lots), and build two 2-unit residential building and 5 single-family residential bu	201402269330	ERECT 3-STORY, TYPE V, NO BASEMENT, SINGLE FAMILY DWELLING UNIT BUILDING.	703900		1 FAMILY DWELLING	0	0																			AA CONV											(37.7625656128, -122.4016952515)
Resident	APN 6991044	580 VICTORIA ST		FALSE	BP FILED	03/23/2017 12:00:00 AM	2	1							2017-004700PRJ	ADDITION OF DWELLING UNIT PER ORDINANCE NO. 162-16. NEW BATHROOM, BEDROOM, KITCHEN, & LIVING ROOM AT NEW FIRST FLOOR UNIT, NEW FIRST FLOOR WINDOWS. NEW WINDOW AT SECOND FLOOR LAUNDRY ROOM.	201703232198	ADDITION OF DWELLING UNIT PER ORDINANCE NO. 162-16. NEW BATHROOM, BEDROOM, KITCHEN, & LIVING ROOM AT NEW FIRST FLOOR UNIT, NEW FIRST FLOOR WINDOWS. NEW WINDOW AT SECOND FLOOR LAUNDRY ROOM.	25000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0																				NELSON ROGER & NANCY 	NELSON ROGER & NANCY									(37.7211761475, -122.46509552)
Resident	APN 1565012	583 22ND AV		FALSE	BP FILED	05/26/2016 12:00:00 AM	2	1							2016-008470PRJ	3rd and 4th floor vertical additions above the existing two-story, single family home. Addition of one new dwelling unit at 3rd and 4th floors, relocation of existing garage door and tradesman's entrance, interior remodel.	201605268531	VERTICAL ADDITION TO 2 STORY BUILDING, 2ND FL; 2 BATHS, 3RD FL; LIVING RM, DINNING, KITCHEN, 2 BEDRMS, 2 BATHS, POWDER. 4TH FL, 2 BEDROOMS, 2 BATHS & ROOF DECK. ADD 1 NEW UNIT ON 3 & 4TH FLOOR, VOLUMTARY SEISMIC RETROFIT PER AB-094.	20000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			NORTHWES	Ice Design, Inc.	Derek Vinh	6507416968								(37.7767829895, -122.4815368652)
Resident	APN 7143007	5850 MISSION ST		FALSE	BP Filed	04/19/2017 12:00:00 AM	3	1		0							201704194391	ADU. LEGALIZE ONE BEDROOM UNIT, PROPOSED NEW METER FOR GAS, NEW FURNACE, NEW APPITIONAL ELECTRIC MET	48000		APARTMENTS	0	0			0			0			0			0			0			0												(37.7092323303, -122.4522476196)
Resident	APN 1566022	587 23RD AV		FALSE	BP FILED	02/14/2017 12:00:00 AM	2	1							2017-003841PRJ	LEGALIZE (E) UNAUTHORIZED DWELLING UNIT ON GROUND FLOOR UNDER ORDINANCE# 43-14.	201702149407	ADD PARTIAL 2ND STORY. ADD (N) 2ND DWELLING UNIT.	100000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0																				Hawk Lee		4156816325								(37.7766647339, -122.4826507568)
Resident	APN 1412030	5921 CALIFORNIA ST		FALSE	BP FILED	11/18/2014 12:00:00 AM	3	1									201411181853	LEGALIZED EXISTING GROUND FLOOR UNIT, 2 BEDROOMS, KITCHEN, LIVING/DINING AND FULL BATH.	5000	2 FAMILY DWELLING	APARTMENTS	0	0	0			0			0			0			0			0														(37.7838287354, -122.4811096191)
Resident	APN 5613063	6 BONVIEW ST		TRUE	CONSTRUCTION	09/12/2017 12:00:00 AM	1	1							2015-006711PRJ	TO ERECT  3 STORIES, 1 BASEMENT, SINGLE FAMILY DWELLING.	201505126076	TO ERECT  3 STORIES, 1 BASEMENT, TYPE VB, SINGLE FAMILY DWELLING.	500000		1 FAMILY DWELLING	0	0	0			0			0			0			0			0			CTOWNES		TWIN PEAKS INVESTMENTS LLC									(37.744884491, -122.4158706665)
Resident	APN 6800004	6 TINGLEY ST		FALSE	BP FILED	07/09/2015 12:00:00 AM	1	1							2014.1125	Merging Lots 001, 004 and 405.  Demolish existing single story restaurant.  Constructing a new four-story mixed-use structure including 10 residential dwelling units, 1,700 sq.ft. first floor commercial space and 10 spaces off-street parking garage.	201507091035	ERECT A THREE STORY SINGLE FAMILY DWELLING RESIDENTIAL BUILDING.	540000		1 FAMILY DWELLING	0	0																			TRANNANC											(37.7285652161, -122.4321060181)
Resident	APN 1577001A	607 34TH AV		TRUE	BP ISSUED	08/04/2017 12:00:00 AM	2	1									201501165971	LEGALIZE DWELLING UNIT AT GROUND FLOOR PER ORDIANCE NO. 43-14.	5000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			NKWIATKO											(37.7775001526, -122.4944763184)
Resident	APN 1569002	609 26TH AV		TRUE	CONSTRUCTION	05/27/2014 12:00:00 AM	2	1									201106279018	REVISION TO APPROVED PA# 2007/09/11/2317 BY RAISING THE ENTIRE BLDG 3'. ALSO RAISE THE GRADE LEVEL IN REAR YARD. REVISE STAIRS & LIGHTWELL IN REAR YARD. REVISE WINDOWS, DOOR IN REAR WALL. REPLACE COMPOSIT SHINGLES FOR CLAY TILE IN FRONT ROOF. ALL OTHER DE	1	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			GCABRERO					RH-2	Residential	RH-2	40-X	1		(37.7778701782, -122.4859237671)
Resident	APN 6482034	61 ROYAL LN		FALSE	PL FILED	07/14/2016 12:00:00 AM	2	1							2015-009891PRJ	Proposed addition of (N) dwelling unit. Proposed division of an existing triangle.			0			0	0																				KB Design & Consulting, LLC	Kevin Wong	(415) 646-56								(37.7129631042, -122.437713623)
Resident	APN 1582001B	611 39TH AV		TRUE	BP ISSUED	05/10/2017 12:00:00 AM	2	1									201503060214	"GROUND FL PARTIAL GARAGE AREA CONVERSION TO livable space FRONT ATTIC ROOF PORTION (15'-0"") SETBACK. ADD DORMERS (2). REAR HORIZONTAL & VERTICAL ADDITION & STAIRWELLS. PARTIAL ROOF DECK (+/- 300 SQ FT) & EXTERIOR STAIRS."	200000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			LAJELLO											(37.7771873474, -122.4998168945)
Resident	APN 3727043	612 NATOMA ST		FALSE	PL FILED	07/14/2016 12:00:00 AM	1	1							2016-000460PRJ	ENLARGE (E) BASEMENT AT REAR BY LOWERING GRADES IN CRAWL SPACE. REMODEL (E) PPR TWO STORY SPACE. REMOVE PORTION OF (E) PDR SPACE AT REAR GROUND LEVEL TO CREATE AN OUTDOOR COURTYARD. ADD NEW SINGLE CAR GARAGE AT FRONT. ADD TWO NEW FLOOR ABOVE (E) BLDG, FOR	201512316260	ENLARGE (E) BASEMENT AT REAR BY LOWERING GRADES IN CRAWL SPACE. REMODEL (E) PPR TWO STORY SPACE. REMOVE PORTION OF (E) PDR SPACE AT REAR GROUND LEVEL TO CREATE AN OUTDOOR COURTYARD. ADD NEW SINGLE CAR GARAGE AT FRONT. ADD TWO NEW FLOOR ABOVE (E) BLDG, FOR	1200000	OFFICE	1 FAMILY DWELLING	0	0																			ADINASEE	GRIALOU SEVENTH ST TR 	GRIALOU SEVENTH ST TR									(37.7782249451, -122.410446167)
Resident	APN 6418029	615 PRAGUE ST		FALSE	BP FILED	01/24/2017 12:00:00 AM	2	1									201701247807	LEGALIZATION OF DWELLING UNIT INSTALLED WITHOUT PERMIT.	75700	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0																			JIMENEZS											(37.712387085, -122.4318847656)
Resident	APN 1628028	618 17TH AV		TRUE	CONSTRUCTION	05/03/2017 12:00:00 AM	2	1							2014.1078	HORIZONTAL & VERTICAL ADDITION, ADD UNIT	201309126618	REAR HORIZONTAL & VERTICAL ADDITION, ADDITIONAL UNIT, ADDITION BATHROOMS & BEDROOMS.	760000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			VELLVE S				Rest of the City	RH-2	Residential	RH-2	40-X	1		(37.7762908936, -122.4755325317)
Resident	APN 6020033A	618 EXCELSIOR AV		TRUE	CONSTRUCTION	07/01/2016 12:00:00 AM	2	1									201504244599	LEGALIZE INLAW (E) BATH RM AND (E) KITCHEN  UNIT LEGALIZATION PER ORDINANCE 43-14	20000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			NKWIATKO											(37.7236289978, -122.4286117554)
Resident	APN 1246004	619 CLAYTON ST		FALSE	BP FILED	08/26/2016 12:00:00 AM	5	1							2016-011975PRJ	ADD A NEW DWELLING UNIT IN 1ST FLR WITH (2) BEDROOMS, A FULL BATHROOM, A KITCHEN, LIVING & DINING AREA. REF TO SOFT STORY BLDG PERMIT #2016-0523-8143 PER ORDINANCE 30-15.	201608266124	ADD A NEW DWELLING UNIT IN 1ST FLR WITH (2) BEDROOMS, A FULL BATHROOM, A KITCHEN, LIVING & DINING AREA. REF TO SOFT STORY BLDG PERMIT #2016-0523-8143 PER ORDINANCE 30-15.	50000	APARTMENTS	APARTMENTS	0	0																			CALEXAND	Jason Chan		4157108896								(37.7694320679, -122.4487915039)
Resident	APN 7120036	62 VERNON ST		FALSE	BP FILED	07/28/2016 12:00:00 AM	1	1									201607283565	ERECT 3 STORIES SINGLE FAMILY HOME	350000		1 FAMILY DWELLING	0	0																			TKENNEDY											(37.713634491, -122.4677124023)
Resident	APN 4024003	624 HAMPSHIRE ST		TRUE	BP ISSUED	04/13/2017 12:00:00 AM	2	1							2016-008823PRJ	REMODEL TO (E) SINGLE RESIDENCE - CONVERSION OF LOWER LEVEL GARAGE INTO NEW 1 BEDRM W/BATHROOM, KITCHEN & LIVINGRM. REMODEL OF EXTERIOR FRONT & REAR ELEVATIONS WITH NEW STAIR TO UPPER UNIT AT FRONT, WOOD SIDING, WINDOWS & DOORS. BOTH UNITS TO RECEIVE ALL 	201606200415	REMODEL TO (E) SINGLE RESIDENCE - CONVERSION OF LOWER LEVEL GARAGE INTO NEW 1 BEDRM W/BATHROOM, KITCHEN & LIVINGRM. REMODEL OF EXTERIOR FRONT & REAR ELEVATIONS WITH NEW STAIR TO UPPER UNIT AT FRONT, WOOD SIDING, WINDOWS & DOORS. BOTH UNITS TO RECEIVE ALL 	400000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0	0			0			0			0			0			0			JSPEIRS	BALAS ROBERT & SLOAN ERIKA BALAS	BALAS ROBERT & SLOAN ERIKA									(37.7614555359, -122.4084625244)
Resident	APN 5461015	6256 03RD ST		FALSE	BP FILED	09/16/2016 12:00:00 AM	1	1									201609167993	CHANGE OF USE. CONVERT REAR STORAGE AREA TO RESIDENTIAL UNIT. UPGRADE EXISTING COMMERCIAL BATHROOM TO ACCESSABLE BATHROOM. UPGRADE ELECTRICAL SERVICE TO 200 AMPS. PROVIDE ONE HOUR SEPARATION WALL BETWEEN COMMERCIAL & RESIDENTIAL.	30000	RETAIL SALES	1 FAMILY DWELLING	0	0																			ADINASEE											(37.7214546204, -122.3964309692)
Resident	APN 7536010	628 29TH ST		TRUE	BP ISSUED	10/03/2016 12:00:00 AM	1	1									201410169094	ERECT A ONE STORY GARAGE & ONE PLAYROOM AT FRONT.	172850		1 FAMILY DWELLING	0	0	0			0			0			0			0			0			APERRY											(37.7434844971, -122.4343185425)
Resident	APN 0805034	628 IVY ST		TRUE	BP ISSUED	06/10/2016 12:00:00 AM	3	1							2015-005035PRJ	LEGALIZE THIRD DWELLING UNIT AT BASEMENT PER LEG ORD 43-14.	201504022691	LEGALIZE AS-BUILT BATHROOM. LIVING ROOM, BEDROOM & KITCHEN AT LOWER FLOOR PER PLAN. COMPLY WITH #201300457. UNDER ORDINANCE NO.43-14. CHANGE OF USE & OCCUPANCY R3 TO R2.	80000	2 FAMILY DWELLING	APARTMENTS	0	0	0			0			0			0			0			0			NKWIATKO		KALEEN J WONG REVOCABLE TRUST									(37.7767753601, -122.4285964966)
Resident	APN 7520028	635 28TH ST		FALSE	BP FILED	03/02/2017 12:00:00 AM	2	1							2017-004296PRJ	CREATE 2ND UNIT PER ORDINANCE NO# 162-16: SHEET ROCK, INSULATION, VINYAL FLOORS THROUGHOUT. MO FRAMING CHANGES. CABINETS, COUNTERTOP. REMODEL STUDIO AND INSTALL ELE & PLUMB. LEGALIZE NON PERMITED STUDIO & BATH. ADD KITCHEN.	201703020450	CREATE 2ND UNIT PER ORDINANCE NO# 162-16: SHEET ROCK, INSULATION, VINYAL FLOORS THROUGHOUT. MO FRAMING CHANGES. CABINETS, COUNTERTOP. REMODEL STUDIO AND INSTALL ELE & PLUMB. LEGALIZE NON PERMITED STUDIO & BATH. ADD KITCHEN.	15000	1 FAMILY DWELLING	2 FAMILY DWELLING	0	0																				CHER SOALANO- KONTAXAKIS SEPARATE P	CHER SOALANO- KONTAXAKIS SEPARATE P									(37.744468689, -122.4364700317)
